sid|list|delist|list_entry|delist_entry
603083.SH|20171110|||
603085.SH|20150630|||
603086.SH|20170511|||
603087.SH|20200629|||
603088.SH|20141111|||
603089.SH|20170126|||
603090.SH|20160831|||
603091.SH|20240920||20240919|
603093.SH|20190830|||
603095.SH|20200415|||
603096.SH|20170425|||
603097.SH|20220512||20220511|
603098.SH|20161216|||
603099.SH|20140822|||
603100.SH|20140805|||
603101.SH|20160506|||
603102.SH|20220125||20220125|
603103.SH|20171012|||
603105.SH|20180709|||
603106.SH|20170920|||
603107.SH|20231101||20231031|
603108.SH|20150527|||
603109.SH|20191231|||
603110.SH|20171013|||
603111.SH|20140801|||
603112.SH|20200917|||
603113.SH|20170511|||
603115.SH|20190809|||
603116.SH|20150629|||
603117.SH|20150629|||
603118.SH|20150225|||
603119.SH|20230801||20230731|
603121.SH|20190111|||
603122.SH|20220216||20220216|
603123.SH|20120503|||
603125.SH|20230410||20230407|
603126.SH|20140731|||
603127.SH|20170825|||
603128.SH|20120529|||
603129.SH|20170818|||
603130.SH|20221118||20221117|
603131.SH|20160607|||
603132.SH|20220222||20220222|
603133.SH|20170320|20240703||20240627
603135.SH|20230410||20230407|
603136.SH|20170927|||
603137.SH|20230419||20230418|
603138.SH|20170306|||
603139.SH|20170421|||
603150.SH|20220124||20220125|
603151.SH|20221019||20221018|
603153.SH|20230313||20230310|
603155.SH|20200901|||
603156.SH|20180212|||
603157.SH|20170925|20220524||20220518
603158.SH|20150320|||
603159.SH|20160812|||
603160.SH|20161017|||
603161.SH|20180105|||
603162.SH|20230329||20230328|
603163.SH|20221013||20221012|
603165.SH|20170117|||
603166.SH|20141127|||
603167.SH|20120906|||
603168.SH|20140702|||
603169.SH|20141009|||
603170.SH|20220715||20220714|
603171.SH|20210630|||
603172.SH|20230510||20230509|
603173.SH|20230130||20230120|
603176.SH|20211231||20211231|
603177.SH|20170207|||
603178.SH|20170328|||
603179.SH|20170317|||
603180.SH|20170512|||
603181.SH|20170824|||
603182.SH|20220909||20220908|
603183.SH|20170905|||
603185.SH|20181228|||
603186.SH|20170103|||
603187.SH|20181129|||
603188.SH|20140909|||
603189.SH|20160914|||
603190.SH|20230217||20230216|
603191.SH|20220428||20220427|
603192.SH|20180828|||
603193.SH|20231017||20231016|
603195.SH|20200206|||
603196.SH|20170531|||
603197.SH|20170519|||
603198.SH|20150528|||
603199.SH|20150326|||
603200.SH|20170601|||
603201.SH|20220729||20220728|
603203.SH|20161108|||
603205.SH|20241107||20241106|
603206.SH|20220506||20220505|
603207.SH|20240826||20240823|
603208.SH|20170210|||
603209.SH|20220324||20220324|
603211.SH|20220725||20220722|
603212.SH|20200430|||
603213.SH|20211111|||
603214.SH|20180330|||
603215.SH|20220218||20220218|
603216.SH|20211215||20211215|
603217.SH|20190620|||
603218.SH|20161228|||
603219.SH|20211122|||
603220.SH|20181115|||
603221.SH|20200323|||
603222.SH|20150217|||
603223.SH|20150630|||
603225.SH|20170418|||
603226.SH|20170615|||
603227.SH|20150515|||
603228.SH|20170106|||
603229.SH|20170509|||
603230.SH|20211224||20211224|
603231.SH|20231215||20231214|
603232.SH|20170421|||
603233.SH|20170731|||
603235.SH|20220712||20220711|
603236.SH|20190716|||
603237.SH|20220831||20220830|
603238.SH|20170222|||
603239.SH|20161230|||
603255.SH|20220818||20220817|
603256.SH|20190719|||
603258.SH|20161026|||
603259.SH|20180508|||
603260.SH|20171030|||
603261.SH|20220315||20220315|
603266.SH|20170110|||
603267.SH|20190515|||
603268.SH|20150319|||
603269.SH|20170517|||
603270.SH|20230901||20230831|
603272.SH|20220520||20220519|
603273.SH|20231023||20231020|
603275.SH|20230823||20230822|
603276.SH|20230925||20230922|
603277.SH|20170911|||
603278.SH|20171113|||
603279.SH|20190729|||
603280.SH|20221108||20221107|
603281.SH|20230131||20230130|
603282.SH|20230315||20230314|
603283.SH|20171225|||
603285.SH|20240705||20240704|
603286.SH|20170627|||
603288.SH|20140211|||
603289.SH|20171031|||
603290.SH|20200204|||
603291.SH|20230327||20230324|
603296.SH|20230808||20230807|
603297.SH|20180910|||
603298.SH|20161227|||
603299.SH|20151231|||
603300.SH|20150529|||
603301.SH|20180412|||
603303.SH|20170330|||
603305.SH|20170710|||
603306.SH|20140926|||
603307.SH|20230216||20230215|
603308.SH|20140122|||
603309.SH|20150302|||
603310.SH|20240814||20240813|
603311.SH|20150518|||
603312.SH|20240111||20240110|
603313.SH|20161013|||
603315.SH|20150424|||
603316.SH|20170619|||
603317.SH|20190416|||
603318.SH|20150424|||
603319.SH|20161130|||
603320.SH|20170502|||
603321.SH|20170915|||
603322.SH|20160728|||
603323.SH|20161129|||
603324.SH|20210407|||
603325.SH|20240110||20240109|
603326.SH|20170616|||
603327.SH|20190523|||
603328.SH|20140701|||
603329.SH|20171229|||
603330.SH|20170213|||
603331.SH|20170705|||
603332.SH|20190117|||
603333.SH|20120507|||
603335.SH|20170620|||
603336.SH|20161124|||
603337.SH|20170119|||
603338.SH|20150325|||
603339.SH|20160519|||
603341.SH|20240301||20240229|
603344.SH|20240320||20240319|
603345.SH|20170222|||
603348.SH|20180426|||
603350.SH|20240703||20240702|
603351.SH|20190130|||
603353.SH|20200407|||
603355.SH|20150513|||
603356.SH|20180124|||
603357.SH|20170801|||
603358.SH|20170125|||
603359.SH|20170901|||
603360.SH|20170206|||
603363.SH|20170926|||
603365.SH|20171120|||
603366.SH|20120521|||
603367.SH|20170929|||
603368.SH|20141204|||
603369.SH|20140703|||
603373.SH|20231220||20231219|
603375.SH|20240124||20240123|
603377.SH|20160205|||
603378.SH|20170928|||
603379.SH|20190402|||
603380.SH|20170622|||
603381.SH|20240626||20240625|
603383.SH|20170522|||
603385.SH|20170405|||
603386.SH|20170912|||
603387.SH|20170717|||
603388.SH|20170324|||
603389.SH|20161215|||
603390.SH|20191125|||
603391.SH|20240731||20240730|
603392.SH|20200429|||
603393.SH|20160912|||
603395.SH|20241126||20241125|
603396.SH|20171018|||
603398.SH|20151209|||
603399.SH|20120824|||
603408.SH|20200730|||
603416.SH|20161221|||
603421.SH|20161011|||
603429.SH|20170124|||
603439.SH|20200428|||
603444.SH|20170104|||
603456.SH|20141010|||
603458.SH|20170809|||
603466.SH|20171020|||
603477.SH|20171218|||
603486.SH|20180528|||
603488.SH|20170516|||
603489.SH|20191111|||
603496.SH|20170607|||
603499.SH|20171016|||
603500.SH|20170904|||
603501.SH|20170504|||
603505.SH|20170503|||
603506.SH|20180201|||
603507.SH|20171106|||
603508.SH|20151224|||
603511.SH|20210531|||
603515.SH|20160819|||
603516.SH|20180202|||
603517.SH|20170317|||
603518.SH|20141203|||
603519.SH|20150319|||
603520.SH|20160309|||
603527.SH|20170907|||
603528.SH|20160503|||
603529.SH|20210615|||
603530.SH|20190805|||
603533.SH|20170921|||
603535.SH|20170808|||
603536.SH|20170613|||
603538.SH|20170407|||
603551.SH|20200115|||
603555.SH|20140124|20240329||20240325
603556.SH|20161110|||
603557.SH|20170818|||
603558.SH|20150127|||
603559.SH|20161202|||
603565.SH|20200925|||
603566.SH|20150518|||
603567.SH|20150424|||
603568.SH|20150528|||
603569.SH|20160810|||
603577.SH|20161222|||
603578.SH|20170306|||
603579.SH|20170111|||
603580.SH|20170525|||
603583.SH|20180921|||
603585.SH|20161214|||
603586.SH|20170406|||
603587.SH|20180622|||
603588.SH|20141229|||
603589.SH|20150629|||
603590.SH|20180827|||
603595.SH|20170712|||
603596.SH|20180427|||
603598.SH|20150527|||
603599.SH|20150513|||
603600.SH|20150123|||
603601.SH|20150122|||
603602.SH|20170810|||
603603.SH|20170217|20240425||20240419
603605.SH|20171115|||
603606.SH|20141015|||
603607.SH|20171025|||
603608.SH|20160218|||
603609.SH|20140808|||
603610.SH|20191029|||
603611.SH|20150128|||
603612.SH|20170718|||
603613.SH|20190730|||
603615.SH|20170213|||
603616.SH|20150611|||
603617.SH|20170703|||
603618.SH|20150217|||
603619.SH|20171117|||
603626.SH|20170209|||
603628.SH|20170112|||
603629.SH|20181224|||
603630.SH|20170313|||
603633.SH|20161117|||
603636.SH|20141230|||
603637.SH|20170208|||
603638.SH|20170120|||
603639.SH|20170112|||
603648.SH|20170913|||
603650.SH|20180627|||
603655.SH|20171229|||
603656.SH|20170321|||
603657.SH|20180730|||
603658.SH|20160901|||
603659.SH|20171103|||
603660.SH|20161201|||
603661.SH|20171121|||
603662.SH|20190806|||
603663.SH|20160801|||
603665.SH|20170313|||
603666.SH|20180612|||
603667.SH|20161025|||
603668.SH|20170117|||
603669.SH|20150528|||
603676.SH|20170721|||
603677.SH|20170206|||
603678.SH|20150126|||
603679.SH|20170621|||
603680.SH|20180227|||
603681.SH|20190326|||
603682.SH|20200421|||
603683.SH|20171020|||
603685.SH|20171127|||
603686.SH|20150126|||
603687.SH|20190726|||
603688.SH|20141031|||
603689.SH|20170110|||
603690.SH|20170113|||
603693.SH|20180703|||
603696.SH|20151209|||
603697.SH|20190508|||
603698.SH|20150128|||
603699.SH|20140117|||
603700.SH|20190122|||
603701.SH|20160412|||
603703.SH|20150423|||
603706.SH|20180709|||
603707.SH|20170719|||
603708.SH|20161213|||
603709.SH|20180208|||
603711.SH|20171130|||
603712.SH|20180226|||
603713.SH|20180713|||
603716.SH|20161031|||
603717.SH|20170327|||
603718.SH|20150515|||
603719.SH|20200224|||
603721.SH|20170811|||
603722.SH|20171025|||
603725.SH|20170906|||
603726.SH|20160421|||
603727.SH|20161122|||
603728.SH|20170509|||
603729.SH|20150324|||
603730.SH|20170728|||
603733.SH|20180420|||
603737.SH|20160603|||
603738.SH|20160928|||
603739.SH|20190116|||
603755.SH|20190828|||
603757.SH|20170711|||
603758.SH|20170517|||
603759.SH|20210326|||
603766.SH|20120810|||
603767.SH|20170613|||
603768.SH|20170324|||
603773.SH|20180417|||
603776.SH|20170817|||
603777.SH|20161012|||
603778.SH|20151231|||
603779.SH|20160516|||
603786.SH|20191015|||
603787.SH|20170427|||
603788.SH|20150120|||
603789.SH|20150427|||
603790.SH|20180912|||
603797.SH|20170413|||
603798.SH|20160406|||
603799.SH|20150129|||
603800.SH|20151210|||
603801.SH|20170630|||
603803.SH|20170420|||
603806.SH|20140905|||
603808.SH|20150422|||
603809.SH|20171128|||
603810.SH|20180917|||
603811.SH|20170315|||
603813.SH|20170918|||
603815.SH|20191021|||
603816.SH|20161014|||
603817.SH|20170220|||
603818.SH|20150422|||
603819.SH|20161125|||
603822.SH|20160428|||
603823.SH|20161220|||
603825.SH|20170802|||
603826.SH|20170414|||
603828.SH|20150226|||
603829.SH|20171017|||
603833.SH|20170328|||
603836.SH|20210526|||
603838.SH|20150701|||
603839.SH|20170214|||
603843.SH|20160905|||
603848.SH|20171201|||
603855.SH|20170524|||
603856.SH|20171106|||
603858.SH|20161118|||
603859.SH|20161021|||
603860.SH|20170802|||
603861.SH|20160322|||
603863.SH|20190621|||
603866.SH|20151222|||
603867.SH|20190627|||
603868.SH|20160418|||
603869.SH|20150326|||
603871.SH|20180206|||
603876.SH|20180418|||
603877.SH|20170109|||
603878.SH|20161219|||
603879.SH|20170614|||
603880.SH|20170807|||
603881.SH|20170208|||
603882.SH|20170908|||
603883.SH|20150423|||
603885.SH|20150527|||
603886.SH|20161228|||
603887.SH|20161010|||
603888.SH|20161028|||
603889.SH|20141231|||
603890.SH|20171212|||
603893.SH|20200207|||
603895.SH|20180122|||
603896.SH|20170510|||
603897.SH|20180410|||
603898.SH|20150217|||
603899.SH|20150127|||
603900.SH|20161123|||
603901.SH|20150529|||
603903.SH|20170314|||
603906.SH|20170410|||
603908.SH|20170307|||
603909.SH|20160628|||
603912.SH|20171101|||
603915.SH|20190614|||
603916.SH|20171110|||
603917.SH|20171204|||
603918.SH|20150528|||
603919.SH|20160310|||
603920.SH|20170426|||
603922.SH|20171023|||
603926.SH|20170510|||
603927.SH|20190909|||
603928.SH|20161212|||
603929.SH|20161230|||
603931.SH|20200819|||
603933.SH|20170706|||
603936.SH|20151209|||
603937.SH|20171102|||
603938.SH|20170628|||
603939.SH|20150217|||
603948.SH|20200302|||
603949.SH|20200310|||
603950.SH|20200526|||
603955.SH|20170310|||
603956.SH|20190222|||
603958.SH|20160629|||
603959.SH|20160517|||
603960.SH|20170314|||
603963.SH|20170922|||
603966.SH|20170125|||
603967.SH|20190429|||
603968.SH|20150518|||
603969.SH|20150227|||
603970.SH|20171116|||
603976.SH|20170822|||
603977.SH|20161111|||
603978.SH|20170807|||
603979.SH|20150630|||
603980.SH|20170615|||
603982.SH|20190522|||
603983.SH|20190725|||
603985.SH|20170505|||
603986.SH|20160818|||
603987.SH|20161121|||
603988.SH|20141104|||
603989.SH|20150515|||
603990.SH|20161208|||
603991.SH|20170308|||
603992.SH|20190826|||
603993.SH|20121009|||
603995.SH|20191224|||
603996.SH|20151222|20220524||20220518
603997.SH|20150302|||
603998.SH|20141205|||
603999.SH|20151210|||
605001.SH|20200522|||
605003.SH|20200908|||
605005.SH|20210119|||
605006.SH|20200903|||
605007.SH|20201110|||
605008.SH|20200821|||
605009.SH|20200911|||
605011.SH|20210630|||
605016.SH|20210421|||
605018.SH|20200929|||
605020.SH|20210709|||
605028.SH|20210712|||
605033.SH|20210916|||
605050.SH|20200924|||
605055.SH|20210129|||
605056.SH|20210720|||
605058.SH|20201021|||
605060.SH|20210301|||
605066.SH|20200807|||
605068.SH|20201123|||
605069.SH|20210816|||
605077.SH|20210209|||
605080.SH|20210506|||
605081.SH|20210209|||
605086.SH|20210416|||
605088.SH|20200817|||
605089.SH|20210427|||
605090.SH|20210525|||
605098.SH|20210421|||
605099.SH|20200930|||
605100.SH|20200811|||
605108.SH|20200716|||
605111.SH|20200928|||
605116.SH|20200921|||
605117.SH|20210420|||
605118.SH|20200730|||
605122.SH|20210310|||
605123.SH|20200825|||
605128.SH|20200915|||
605133.SH|20210224|||
605136.SH|20200929|||
605138.SH|20211027|||
605151.SH|20201215|||
605155.SH|20201231|||
605158.SH|20200805|||
605162.SH|20210707|||
605166.SH|20200618|||
605167.SH|20210726|||
605168.SH|20200528|||
605169.SH|20201030|||
605177.SH|20201125|||
605178.SH|20200821|||
605179.SH|20201228|||
605180.SH|20210430|||
605183.SH|20201207|||
605186.SH|20201222|||
605188.SH|20200728|||
605189.SH|20210528|||
605196.SH|20210511|||
605198.SH|20200918|||
605199.SH|20200710|||
605208.SH|20210308|||
605218.SH|20200928|||
605222.SH|20200731|||
605228.SH|20210120|||
605255.SH|20200825|||
605258.SH|20201203|||
605259.SH|20210615|||
605266.SH|20201201|||
605268.SH|20210224|||
605277.SH|20210106|||
605286.SH|20210322|||
605287.SH|20210706|||
605288.SH|20200601|||
605289.SH|20210426|||
605296.SH|20210528|||
605298.SH|20210301|||
605299.SH|20201215|||
605300.SH|20210430|||
605303.SH|20210301|||
605305.SH|20210506|||
605318.SH|20200803|||
605319.SH|20210607|||
605333.SH|20200818|||
605336.SH|20201019|||
605337.SH|20210208|||
605338.SH|20201012|||
605339.SH|20210518|||
605358.SH|20200911|||
605365.SH|20210720|||
605366.SH|20200812|||
605368.SH|20210129|||
605369.SH|20200916|||
605376.SH|20201208|||
605377.SH|20201228|||
605378.SH|20210412|||
605388.SH|20200818|||
605389.SH|20210322|||
605398.SH|20210121|||
605399.SH|20200804|||
605488.SH|20210513|||
605499.SH|20210527|||
605500.SH|20201222|||
605507.SH|20210802|||
605555.SH|20211021|||
605566.SH|20211025|||
605567.SH|20211013|||
605577.SH|20210824|||
605580.SH|20210819|||
605588.SH|20210812|||
605589.SH|20210810|||
605598.SH|20210917|||
605599.SH|20210909|||
688001.SH|20190722|||
688002.SH|20190722|||
688003.SH|20190722|||
688004.SH|20200612|||
688005.SH|20190722|||
688006.SH|20190722|||
688007.SH|20190722|||
688008.SH|20190722|||
688009.SH|20190722|||
688010.SH|20190722|||
688011.SH|20190722|||
688012.SH|20190722|||
688013.SH|20200928|||
688015.SH|20190722|||
688016.SH|20190722|||
688017.SH|20200828|||
688018.SH|20190722|||
688019.SH|20190722|||
688020.SH|20190722|||
688021.SH|20191106|||
688022.SH|20190722|||
688023.SH|20191105|||
688025.SH|20191031|||
688026.SH|20200122|||
688027.SH|20200709|||
688028.SH|20190722|||
688029.SH|20190722|||
688030.SH|20190930|||
688031.SH|20221018||20221017|
688032.SH|20211220||20211220|
688033.SH|20190722|||
688035.SH|20220919||20220916|
688036.SH|20190930|||
688037.SH|20191216|||
688038.SH|20210713|||
688039.SH|20191211|||
688041.SH|20220812||20220811|
688045.SH|20220526||20220525|
688046.SH|20220425||20220422|
688047.SH|20220624||20220624|
688048.SH|20220401||20220401|
688049.SH|20211129||20211129|
688050.SH|20200729|||
688051.SH|20200320|||
688052.SH|20220422||20220421|
688053.SH|20220708||20220707|
688055.SH|20200817|||
688056.SH|20200902|||
688057.SH|20201111|||
688058.SH|20191101|||
688059.SH|20210208|||
688060.SH|20200710|||
688061.SH|20221018||20221017|
688062.SH|20220118||20220118|
688063.SH|20201230|||
688065.SH|20200812|||
688066.SH|20190722|||
688067.SH|20210616|||
688068.SH|20190930|||
688069.SH|20200722|||
688070.SH|20210210|||
688071.SH|20210729|||
688072.SH|20220420||20220419|
688073.SH|20221011||20221010|
688075.SH|20211118|||
688076.SH|20210520|||
688077.SH|20200722|||
688078.SH|20191230|||
688079.SH|20210302|||
688080.SH|20200212|||
688081.SH|20200106|||
688082.SH|20211118|||
688083.SH|20210311|||
688084.SH|20221208||20221207|
688085.SH|20200409|||
688086.SH|20200226|20230707||20230703
688087.SH|20210709|||
688088.SH|20190722|||
688089.SH|20191219|||
688090.SH|20200217|||
688091.SH|20210909|||
688092.SH|20210319|||
688093.SH|20200930|||
688095.SH|20200908|||
688096.SH|20200409|||
688097.SH|20210512|||
688098.SH|20191028|||
688099.SH|20190808|||
688100.SH|20200121|||
688101.SH|20191115|||
688102.SH|20220316||20220316|
688103.SH|20210910|||
688105.SH|20211115|||
688106.SH|20200616|||
688107.SH|20211112|||
688108.SH|20191030|||
688109.SH|20210330|||
688110.SH|20211210||20211210|
688111.SH|20191118|||
688112.SH|20211201||20211201|
688113.SH|20210506|||
688114.SH|20220909||20220908|
688115.SH|20220314||20220314|
688116.SH|20190925|||
688117.SH|20210603|||
688118.SH|20191204|||
688119.SH|20220606||20220606|
688120.SH|20220608||20220608|
688121.SH|20210906|||
688122.SH|20190722|||
688123.SH|20191223|||
688125.SH|20220415||20220414|
688126.SH|20200420|||
688127.SH|20200921|||
688128.SH|20191105|||
688129.SH|20201023|||
688130.SH|20220729||20220728|
688131.SH|20210608|||
688132.SH|20220923||20220922|
688133.SH|20201030|||
688135.SH|20201111|||
688136.SH|20201214|||
688137.SH|20220929||20220928|
688138.SH|20191120|||
688139.SH|20191025|||
688141.SH|20221223||20221222|
688143.SH|20221212||20221209|
688146.SH|20230421||20230420|
688147.SH|20221223||20221222|
688148.SH|20210806|||
688150.SH|20220318||20220318|
688151.SH|20211206||20211207|
688152.SH|20221028||20221027|
688153.SH|20220412||20220411|
688155.SH|20200811|||
688156.SH|20200922|||
688157.SH|20200609|||
688158.SH|20200120|||
688159.SH|20200123|||
688160.SH|20201112|||
688161.SH|20210630|||
688162.SH|20211110|||
688163.SH|20220311||20220311|
688165.SH|20200715|||
688166.SH|20191108|||
688167.SH|20211224||20211224|
688168.SH|20190906|||
688169.SH|20200221|||
688170.SH|20220429||20220428|
688171.SH|20220127||20220127|
688172.SH|20221216||20221215|
688173.SH|20220121||20220121|
688175.SH|20220315||20220315|
688176.SH|20220107||20220107|
688177.SH|20200221|||
688178.SH|20200114|||
688179.SH|20201026|||
688180.SH|20200715|||
688181.SH|20200106|||
688182.SH|20211116|||
688183.SH|20210225|||
688184.SH|20220919||20220916|
688185.SH|20200813|||
688186.SH|20200211|||
688187.SH|20210907|||
688188.SH|20190808|||
688189.SH|20200326|||
688190.SH|20211126||20211126|
688191.SH|20210408|||
688192.SH|20211210||20211210|
688193.SH|20220330||20220330|
688195.SH|20210326|||
688196.SH|20191121|||
688197.SH|20220323||20220323|
688198.SH|20191209|||
688199.SH|20191105|||
688200.SH|20200218|||
688201.SH|20210421|||
688202.SH|20191105|||
688203.SH|20220816||20220815|
688205.SH|20220809||20220808|
688206.SH|20211228||20211228|
688207.SH|20220317||20220317|
688208.SH|20200213|||
688209.SH|20220419||20220418|
688210.SH|20211227||20211227|
688211.SH|20211026|||
688212.SH|20211115|||
688213.SH|20220520||20220519|
688215.SH|20200828|||
688216.SH|20210623|||
688217.SH|20210517|||
688218.SH|20191211|||
688219.SH|20201118|||
688220.SH|20220114||20220114|
688221.SH|20201028|||
688222.SH|20200416|||
688223.SH|20220126||20220126|
688225.SH|20220209||20220209|
688226.SH|20210707|||
688227.SH|20211230||20211230|
688228.SH|20200327|||
688229.SH|20200817|||
688230.SH|20211201||20211201|
688231.SH|20220722||20220721|
688232.SH|20211117|||
688233.SH|20200221|||
688234.SH|20220112||20220112|
688235.SH|20211215||20211215|
688236.SH|20211230||20211230|
688237.SH|20220701||20220630|
688238.SH|20220322||20220322|
688239.SH|20210705|||
688244.SH|20221019||20221018|
688246.SH|20211214||20211214|
688247.SH|20220825||20220824|
688248.SH|20211222||20211222|
688249.SH|20230505||20230504|
688251.SH|20220606||20220606|
688252.SH|20220927||20220926|
688253.SH|20220728||20220727|
688255.SH|20211025|||
688256.SH|20200720|||
688257.SH|20211027|||
688258.SH|20191209|||
688259.SH|20220112||20220112|
688260.SH|20210406|||
688261.SH|20220210||20220210|
688262.SH|20220106||20220106|
688265.SH|20211228||20211228|
688266.SH|20200123|||
688267.SH|20220216||20220216|
688268.SH|20191226|||
688269.SH|20210609|||
688270.SH|20220127||20220127|
688271.SH|20220822||20220819|
688272.SH|20211018|||
688273.SH|20220811||20220810|
688275.SH|20220929||20220928|
688276.SH|20210625|||
688277.SH|20200707|||
688278.SH|20200117|||
688279.SH|20220420||20220419|
688280.SH|20211027|||
688281.SH|20220307||20220307|
688282.SH|20220318||20220318|
688283.SH|20220215||20220215|
688285.SH|20211020|||
688286.SH|20200810|||
688287.SH|20220525||20220518|
688288.SH|20191106|||
688289.SH|20200828|||
688290.SH|20220429||20220428|
688291.SH|20221026||20221025|
688292.SH|20220818||20220817|
688293.SH|20220902||20220901|
688295.SH|20220406||20220401|
688296.SH|20210727|||
688297.SH|20220629||20220628|
688298.SH|20200205|||
688299.SH|20191106|||
688300.SH|20191115|||
688301.SH|20200918|||
688302.SH|20220412||20220411|
688303.SH|20210722|||
688305.SH|20210709|||
688306.SH|20220322||20220322|
688307.SH|20230216||20230215|
688308.SH|20201210|||
688309.SH|20200714|||
688310.SH|20191203|||
688311.SH|20200731|||
688312.SH|20200608|||
688313.SH|20200812|||
688314.SH|20210518|||
688315.SH|20210413|||
688316.SH|20210316|||
688317.SH|20210118|||
688318.SH|20200427|||
688319.SH|20210608|||
688320.SH|20220428||20220427|
688321.SH|20190812|||
688322.SH|20220707||20220706|
688323.SH|20210428|||
688325.SH|20220422||20220421|
688326.SH|20220419||20220418|
688327.SH|20220527||20220526|
688328.SH|20210309|||
688329.SH|20210329|||
688330.SH|20201015|||
688331.SH|20220331||20220331|
688332.SH|20220715||20220714|
688333.SH|20190722|||
688334.SH|20230619||20230616|
688335.SH|20200817|||
688336.SH|20200722|||
688337.SH|20220408||20220407|
688338.SH|20200806|||
688339.SH|20200810|||
688343.SH|20230404||20230403|
688345.SH|20210611|||
688347.SH|20230807||20230804|
688348.SH|20220608||20220608|
688349.SH|20220622||20220622|
688350.SH|20210128|||
688351.SH|20220831||20220830|
688352.SH|20230420||20230419|
688353.SH|20220713||20220712|
688355.SH|20210512|||
688356.SH|20200826|||
688357.SH|20191204|||
688358.SH|20191203|||
688359.SH|20210521|||
688360.SH|20200602|||
688361.SH|20230519||20230518|
688362.SH|20221116||20221115|
688363.SH|20191106|||
688365.SH|20200429|||
688366.SH|20191030|||
688367.SH|20210628|||
688368.SH|20191014|||
688369.SH|20191031|||
688370.SH|20220825||20220824|
688371.SH|20220802||20220801|
688372.SH|20221026||20221025|
688373.SH|20220805||20220804|
688375.SH|20220722||20220721|
688376.SH|20221118||20221117|
688377.SH|20200708|||
688378.SH|20200903|||
688379.SH|20200819|||
688380.SH|20220805||20220804|
688381.SH|20220823||20220822|
688382.SH|20220725||20220722|
688383.SH|20210428|||
688385.SH|20210804|||
688386.SH|20201016|||
688387.SH|20220926||20220923|
688388.SH|20190722|||
688389.SH|20191105|||
688390.SH|20200904|||
688391.SH|20220913||20220909|
688392.SH|20220927||20220926|
688393.SH|20200820|||
688395.SH|20210429|||
688396.SH|20200227|||
688398.SH|20200211|||
688399.SH|20191205|||
688400.SH|20220706||20220705|
688401.SH|20220817||20220816|
688403.SH|20220818||20220817|
688408.SH|20200828|||
688409.SH|20221010||20220930|
688410.SH|20221226||20221223|
688416.SH|20220829||20220826|
688418.SH|20200722|||
688419.SH|20221107||20221104|
688420.SH|20221209||20221208|
688425.SH|20210622|||
688426.SH|20221025||20221024|
688428.SH|20220921||20220920|
688429.SH|20230629||20230628|
688432.SH|20221110||20221109|
688433.SH|20230417||20230414|
688435.SH|20230119||20230118|
688439.SH|20220826||20220825|
688443.SH|20230620||20230619|
688448.SH|20220921||20220920|
688449.SH|20241129||20241128|
688450.SH|20230724||20230721|
688455.SH|20220915||20220914|
688456.SH|20210317|||
688458.SH|20230522||20230519|
688459.SH|20221012||20221011|
688466.SH|20200508|||
688468.SH|20210409|||
688469.SH|20230510||20230509|
688472.SH|20230609||20230608|
688475.SH|20221228||20221227|
688478.SH|20230424||20230421|
688479.SH|20230511||20230510|
688480.SH|20221125||20221124|
688484.SH|20230407||20230406|
688485.SH|20230118||20230117|
688486.SH|20230221||20230221|
688488.SH|20200720|||
688489.SH|20221202||20221201|
688496.SH|20221228||20221227|
688498.SH|20221221||20221220|
688499.SH|20210701|||
688500.SH|20200716|||
688501.SH|20210716|||
688502.SH|20230309||20230308|
688503.SH|20221209||20221208|
688505.SH|20200619|||
688506.SH|20230106||20230105|
688507.SH|20230418||20230417|
688508.SH|20200722|||
688509.SH|20210730|||
688510.SH|20201216|||
688511.SH|20210730|||
688512.SH|20230516||20230515|
688513.SH|20200902|||
688515.SH|20230210||20230209|
688516.SH|20200521|||
688517.SH|20210618|||
688518.SH|20200622|||
688519.SH|20200818|||
688520.SH|20200622|||
688521.SH|20200818|||
688522.SH|20230301||20230228|
688523.SH|20230602||20230601|
688525.SH|20221230||20221229|
688526.SH|20200922|||
688528.SH|20200701|||
688529.SH|20201109|||
688530.SH|20240509||20240508|
688531.SH|20230331||20230330|
688533.SH|20210419|||
688535.SH|20230404||20230403|
688536.SH|20200921|||
688538.SH|20210528|||
688539.SH|20230418||20230417|
688543.SH|20230621||20230620|
688548.SH|20230815||20230814|
688549.SH|20230908||20230907|
688550.SH|20200902|||
688551.SH|20200910|||
688552.SH|20230518||20230517|
688553.SH|20211026|||
688555.SH|20200623|20230707||20230703
688556.SH|20200807|||
688557.SH|20201202|||
688558.SH|20200630|||
688559.SH|20200909|||
688560.SH|20201224|||
688561.SH|20200722|||
688562.SH|20230524||20230523|
688563.SH|20230719||20230718|
688565.SH|20210513|||
688566.SH|20200518|||
688567.SH|20200717|||
688568.SH|20200708|||
688569.SH|20200831|||
688570.SH|20230605||20230602|
688571.SH|20201211|||
688573.SH|20230817||20230816|
688575.SH|20210517|||
688576.SH|20230606||20230605|
688577.SH|20200916|||
688578.SH|20201202|||
688579.SH|20200717|||
688580.SH|20200721|||
688581.SH|20230519||20230518|
688582.SH|20230630||20230629|
688584.SH|20240208||20240207|
688585.SH|20200928|||
688586.SH|20200731|||
688588.SH|20200511|||
688589.SH|20200722|||
688590.SH|20201207|||
688591.SH|20230825||20230824|
688592.SH|20230816||20230815|
688593.SH|20230601||20230531|
